tieu_de,gia_ban,don_gia,dien_tich,dia_chi,mo_ta,dien_thoai,loai_hinh,dien_tich_dat,dien_tich_su_dung,gia_m2,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,huong_cua_chinh,dac_diem,chieu_ngang,chieu_dai,ma_can,ten_phan_khu_lo,bieu_do_gia
"Bán nhà 108/27 Võ Duy Ninh, 30m2, 4 tầng, 4 tỷ 86, hh: 50tr","4,86 tỷ",162 triệu/m²,30 m²,"108/27, Đường Võ Duy Ninh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Thạnh Mỹ Tây, TP Hồ Chí Minh mới)","☘️☘️Giá 4.86 tỷ thương lượng ☘️☘️
🌷🌷🌷Thân gởi 🌹 50 triệu 🌷🌷
Địa chỉ: 108/27/52 Võ Duy Ninh, Phường 22, Quận Bình Thạnh 
- Diện tích: 30m2, Dtxd 94.4m2 
- Kết cấu: nhà 3 tầng BTCT, Trệt, lửng, lầu, sân thượng, 3 phòng ngủ, 4 WC, 1 phòng thờ, có sân để xe gắn máy. 
- Tặng nội thất. View landmark 81 tầng, không vướng nhà đối diện. Nhà gần chợ, trường học, siêu thị. 
- cho thuê 20tr/th 
- Hàng hiếm sát quận 1

💰Giá: 4.86 tỷ Thương lượng🌾",070303 ***,"Nhà ngõ, hẻm",30 m²,100 m²,162 triệu/m²,Đã có sổ,5 phòng,4 phòng,4,Nội thất cao cấp,,Nhà nở hậu,,,,,"[115.24, 120, 129.55, 140, 118, 118, 137.67, 112.74, 112.74, 138.75, 114.73, 104.55, 94.84]"
". Chính chủ bán Nhà Hẻm XH,Lê Quang Định,P7, Bình Thạnh. Giá 8,95 tỷ","8,95 tỷ","235,53 triệu/m²",38 m²,"Đường Lê Quang Định, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","Chuyên mua bán NHÀ PHỐ CHÍNH CHỦ trung tâm TPHCM với nguồn sản phẩm hàng ngàn căn nhà Chính Chủ. 
. Chính chủ bán Căn nhà xây mới 100% - Hẻm xe hơi tới cửa - Lê Quang Định - P7 - Bình Thạnh (Nay phường Gia Định) Hẻm thông tứ hướng.

 DT: ngang 4,5 × dài 9,0m. 

Nở hậu: 6m8 tài lộc

 DTCN 38m2

DTSD: 120m2

KC: 4 tầng . Trệt + 3lầu + Sân thuợng

 Gồm 3pn master. 4wc. Có thể cải tạo 5pn .full nội thất. 

 Vị trí trung tâm hẻm xe hơi cực đẹp sạch sẽ sát mặt tiền khu dân trí cao an ninh., yên tĩnh. Sát quận 1. Phú Nhuận. Đi sân bay 5p

 Pháp lý chuẩn: Sổ hồng hoàn công đầy đủ. 
Giá bán chính chủ : 8 tỷ 950 bớt lộc
. miễn trung gian",,"Nhà ngõ, hẻm",38 m²,120 m²,"235,53 triệu/m²",Đã có sổ,3 phòng,4 phòng,4,Nội thất cao cấp,,Hẻm xe hơi,4.5 m,9 m,,,"[134.04, 125.8, 125.8, 125.8, 138.64, 138.64, 147.14, 164.14, 163.79, 163.79, 140.91, 140.91, 140.91]"
Cần bán gấp góc ngã tư chợ Văn Thánh,31 tỷ,155 triệu/m²,200 m²,"Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Thạnh Mỹ Tây, TP Hồ Chí Minh mới)","Nhà cấp 4 góc ngã tư chợ tiện kinh doanh, cho thuê. 
Mặt trước hẻm 2 xe hơi tránh nhau, đường thông ra Nguyễn Văn Thương. Mặt sau hẻm xe máy thông ra Điện Biên phủ. 
Khu dân trí cao. Giấy tờ hợp lệ. Chính chủ đứng bán 
Giá cả còn thương lượng. Hh 3%
Gia đình không kí kết chạy quảng cáo với đơn vị nào. Môi giới nào dẫn khách thì gửi hh trực tiếp 
Số nhà 4/36/6 đường 304 (số cũ 152/43Y điện biên phủ) p25. Bình Thạnh
Ghé xem trực tiếp. Vui lòng nt hoặc Zalo. Bận đi làm không có thời gian nghe máy. Cảm ơn",079373 ***,"Nhà mặt phố, mặt tiền",200 m²,139 m²,155 triệu/m²,Đã có sổ,2 phòng,3 phòng,2,Bàn giao thô,Đông,Hẻm xe hơi,9 m,15.9 m,,,"[226.67, 220, 223.4, 223.4, 240.85, 235.29, 243.75, 222.22, 236.36]"
🏩 SIÊU PHẨM NGUYỄN THƯỢNG HIỀN P.5 BÌNH THẠNH - 3 TẦNG 2PN 3WC FULL N,"4,28 tỷ",214 triệu/m²,20 m²,"Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Lợi Trung, TP Hồ Chí Minh mới)","🏩 SIÊU PHẨM NGUYỄN THƯỢNG HIỀN P.5 BÌNH THẠNH - 3 TẦNG 2PN 3WC FULL NỘI THẤT - SD 65M² SỔ A4 - Nguyễn Thượng Hiền giá 4.28 tỷ, Phường 5, Bình Thạnh, Mô tả:+ Ngay Nguyễn Thượng Hiền, Phường 5, Bình Thạnh. Giáp Hoàng Hoa Thám, Nguyễn Văn Đậu, xung quanh trường học các cấp, bệnh viện, chợ Bà Chiểu, đầy đủ mọi tiện ích.+ Hẻm ba gác thông, trước nhà 2.5m, sạch sẽ, 30m ra mặt tiền.+ Diện tíchSD 65m2.+ Kết cấu: Trệt, 2 lầu đúc BTCT kiên cố. Gồm 2PN 3WC, PK + bếp mở, ban công rộng rãi, giếng trời thoáng sáng.+ Tặng Full nội thất sang xịn mịn: Sofa, máy lạnh, tủ lạnh, chăn ga nệm, tủ kệ, bàn trang điểm...chủ mới xách vali vào ở.+ Khu dân cư hiện hữu, ko quy hoạch, hàng xóm cao tầng, an ninh, yên tĩnh.+ 123.31E",,"Nhà ngõ, hẻm",20 m²,,214 triệu/m²,Đã có sổ,3 phòng,,,,,Hẻm xe hơi,,,,,"[171.07, 131.27, 131.27, 124.44, 124.44, 124.44, 130.22, 130.22, 130.22, 187.04, 171.24, 171.07, 171.07]"
"🏡 CHỐT NHÀ ĐẸP NGUYỄN CỬU VÂN | 4 TẦNG BTCT | HẺM Ô TÔ | GIÁ 8,3 TỶ","8,3 tỷ","259,38 triệu/m²",32 m²,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","📍 Vị trí: Đường Nguyễn Cửu Vân, P.17, Q.Bình Thạnh
📐 Diện tích: 31,8m²
📏 Diện tích sàn: 116,8m²
🏛️ Kết cấu: 4 tầng BTCT kiên cố
🛏 Công năng: 4PN – 4WC – Sân thượng
🚗 Hẻm: Rộng 6m – Ô tô đậu trước cửa
✨ Lợi thế nổi bật: Trung tâm Bình Thạnh – Di chuyển nhanh Q1, Q3 – Khu an ninh yên tĩnh – Nhà chắc chắn chỉ cần sơn nhẹ vào ở ngay
📜 Pháp lý: Sổ hồng riêng – Công chứng trong ngày
💰 Giá bán: 8,3 tỷ (thương lượng)",,"Nhà ngõ, hẻm",32 m²,,"259,38 triệu/m²",Đã có sổ,4 phòng,,,,,,,,,,"[136.21, 136.21, 163.27, 163.27, 132.5, 135.42]"
"45/11 Nguyễn Văn Lạc – P21 Bình Thạnh | 4,7 tỷ | 2PN | Full nội thất","4,7 tỷ","177,36 triệu/m²",26.5 m²,"45/11, Hẻm 45 Nguyễn Văn Lạc, Phường 21, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Thạnh Mỹ Tây, TP Hồ Chí Minh mới)","🏡 CHÍNH CHỦ RAO BÁN / CHO THUÊ NHÀ P.21 – BÌNH THẠNH | FULL NỘI THẤT
📍 Địa chỉ: 45/11 Nguyễn Văn Lạc, P.21, Quận Bình Thạnh
– Cách mặt tiền 30m – hẻm ba gác 1 trục thẳng, dễ di chuyển
– Vị trí gần trung tâm, giáp Quận 1 – Phú Nhuận – Gò Vấp

📐 Diện tích: 7,8m x 3,4m (≈26,5m²)
🏗 Kết cấu: Trệt + Lầu, BTCT kiên cố
🛏 2 Phòng ngủ – 🛁 2 Toilet
🛋️ Full nội thất - Dọn vào ở ngay

✨ ƯU ĐIỂM:
✅ Nhà mới, sạch đẹp, thiết kế thông thoáng
✅ Phù hợp ở gia đình, vợ chồng trẻ, làm việc khu trung tâm hoặc cho thuê lại
✅ Khu dân cư an ninh – yên tĩnh – thoải mái

💰 Giá bán: 4,7 tỷ (thương lượng thiện chí)

📞 Liên hệ/Zalo: Gia Huy – *** – xem nhà trực tiếp
👉 Cam kết thông tin thật – làm việc chính chủ – miễn trung gian
🔥 Nhà hiếm khu trung tâm – full nội thất – giá tốt – liên hệ sớm để giữ căn",090749 ***,"Nhà ngõ, hẻm",26.5 m²,51 m²,"177,36 triệu/m²",Đã có sổ,2 phòng,2 phòng,1,Nội thất đầy đủ,Nam,Hiện trạng khác,7.8 m,3.4 m,,,"[134.5, 139.83, 136.36, 140, 140, 129.03, 129.03, 133.33, 130.43, 131.17, 131.17, 131.17, 131.17]"
"🏡 BÁN NHÀ HẺM 42 NGUYỄN THÁI HỌC – BÌNH THẠNH , Hẻm Ô Tô né nhau","9,5 tỷ","197,92 triệu/m²",48 m²,"Đường Nguyễn Thái Học, Phường 1, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","✨ Thông tin nổi bật
 • Nhà 1 trệt + 1 lầu , kết cấu chắc chắn.
 • Diện tích sử dụng rộng rãi, phù hợp gia đình nhỏ hoặc cải tạo theo nhu cầu
 • Hẻm sạch sẽ, dân cư yên tĩnh
 • Gần chợ Bà Chiểu, UBND Quận, Đại học Văn Lang, thuận tiện di chuyển sang Phú Nhuận – Quận 1
 • Phù hợp mua ở, cho thuê, hoặc xây mới

💡 Ưu điểm
 • Khu vực trung tâm Bình Thạnh giá còn mềm
 • Hẻm thông, xe máy lưu thông thoải mái
 • Pháp lý rõ ràng

📞 Liên hệ xem nhà: *** Quý nhà phố",093839 ***,"Nhà ngõ, hẻm",48 m²,48 m²,"197,92 triệu/m²",Đã có sổ,3 phòng,,1,Hoàn thiện cơ bản,,Hẻm xe hơi,3 m,16 m,,,"[114.21, 132.45, 132.45, 138.58, 159.52, 157.22, 143.26, 143.26, 166.67, 180.95, 180.95, 180.95, 180.95]"
BÁN GẤP TRONG THÁNG - Bán nhà Nguyễn Cửu Vân 31.8m² 4 tầng - 8.3 tỷ,"8,3 tỷ","259,38 triệu/m²",32 m²,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","📍 Vị trí trung tâm trên đường Nguyễn Cửu Vân, phường 17, Bình Thạnh. Đường này giao với các tuyến phố chính: Xô Viết Nghệ Tĩnh, Điện Biên Phủ, Phan Đăng Lưu, Ung Văn Khiêm. Gần các trường đại học như Đại học Quốc gia TP.HCM (cơ sở Phạm Văn Đồng), Đại học Ngoại thương Cơ sở II, Đại học Giao thông Vận tải.
📐 Diện tích sử dụng: 31.8m².
🏠 Kết cấu: Nhà 4 tầng kiên cố, gồm 4 tầng với 4 phòng ngủ và 4 nhà vệ sinh, có sân thượng.
✨ Tiện ích: Có sân thượng.
🏘️ Địa chỉ: Hẻm Nguyễn Cửu Vân, phường 17, Bình Thạnh.
💰 Giá bán: 8.3 tỷ.",,"Nhà ngõ, hẻm",32 m²,,"259,38 triệu/m²",Đã có sổ,4 phòng,,,,,,,,,,"[136.21, 136.21, 163.27, 163.27, 132.5, 135.42]"
BÁN GẤP TRONG THÁNG - Bán nhà Nguyễn Cửu Vân 31.8m² 4 tầng - 8.3 tỷ,"8,3 tỷ","259,38 triệu/m²",32 m²,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","📍 Vị trí trung tâm trên đường Nguyễn Cửu Vân, phường 17, Bình Thạnh. Đường này giao với các tuyến phố chính: Xô Viết Nghệ Tĩnh, Điện Biên Phủ, Phan Đăng Lưu, Ung Văn Khiêm. Gần các trường đại học như Đại học Quốc gia TP.HCM (cơ sở Phạm Văn Đồng), Đại học Ngoại thương Cơ sở II, Đại học Giao thông Vận tải.
📐 Diện tích sử dụng: 31.8m².
🏠 Kết cấu: Nhà 4 tầng kiên cố, gồm 4 tầng với 4 phòng ngủ và 4 nhà vệ sinh, có sân thượng.
✨ Tiện ích: Có sân thượng.
🏘️ Địa chỉ: Hẻm Nguyễn Cửu Vân, phường 17, Bình Thạnh.
💰 Giá bán: 8.3 tỷ.",,"Nhà ngõ, hẻm",32 m²,,"259,38 triệu/m²",Đã có sổ,4 phòng,,,,,,,,,,"[136.21, 136.21, 163.27, 163.27, 132.5, 135.42]"
BÁN GẤP TRONG THÁNG - Bán nhà Nguyễn Cửu Vân 31.8m² 4 tầng - 8.3 tỷ,"8,3 tỷ","259,38 triệu/m²",32 m²,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","📍 Vị trí trung tâm trên đường Nguyễn Cửu Vân, phường 17, Bình Thạnh. Đường này giao với các tuyến phố chính: Xô Viết Nghệ Tĩnh, Điện Biên Phủ, Phan Đăng Lưu, Ung Văn Khiêm. Gần các trường đại học như Đại học Quốc gia TP.HCM (cơ sở Phạm Văn Đồng), Đại học Ngoại thương Cơ sở II, Đại học Giao thông Vận tải.
📐 Diện tích sử dụng: 31.8m².
🏠 Kết cấu: Nhà 4 tầng kiên cố, gồm 4 tầng với 4 phòng ngủ và 4 nhà vệ sinh, có sân thượng.
✨ Tiện ích: Có sân thượng.
🏘️ Địa chỉ: Hẻm Nguyễn Cửu Vân, phường 17, Bình Thạnh.
💰 Giá bán: 8.3 tỷ.",,"Nhà ngõ, hẻm",32 m²,,"259,38 triệu/m²",Đã có sổ,4 phòng,,,,,,,,,,"[136.21, 136.21, 163.27, 163.27, 132.5, 135.42]"
Nhà nhỏ mặt tiền 41 Trần Văn Kỷ p14 Bình Thạnh 3 lầu,"1,45 tỷ",145 triệu/m²,10 m²,"Đường Trần Văn Kỷ, Phường 14, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Thạnh, TP Hồ Chí Minh mới)","Giảm giá bán nhanh trong 1 tuần còn 1ty450 bl
⭕️SIÊU PHẨM MINI KINH DOANH ĐA NGÀNH NGHỀ ⚠️⚠️⚠️
🔝 Bán nhà MẶT TIỀN dt 8m2 3 LẦU 🔝
➖ DC/ : 41 Trần Văn Kỷ F14 Q.Bình Thạnh
➖ 2 phòng ngủ , 2 🚾 . Phía sau + thêm 1m2 
🔐Sổ hồng chính chủ
Không qua môi giới xin cám ơn",,"Nhà mặt phố, mặt tiền",10 m²,,145 triệu/m²,Đã có sổ,3 phòng,,,,,,,,,,"[200, 197.62, 200, 202.38, 200, 200, 211.11, 211.11, 212.33, 213.79, 213.79, 213.79, 213.79]"
🍒HIẾM MT NG THƯỢNG HIỀN P5 BT🏠52M2 4 TẦNG BTCT NGANG 9M💰CHỈ 6.5 TỶ,"6,5 tỷ",125 triệu/m²,52 m²,"Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Lợi Trung, TP Hồ Chí Minh mới)","✅DT: 52m2 (6 x 10), 1T 2L ST BTCT, 2PN 3WC.
🍒Nhà còn mới 👉Vào là ở 👌
💥Nhà đang cho thuê 22m/Th
✅VT: MT NTH sầm uất, kinh doanh đa ngành nghề.
✅Tiện ích đầy đủ. 
📕Shr, PL chuẩn, công chứng 1p30s

☎LH: Nguyễn Phúc Định để được tư vấn và xem nhà miễn phí.
📁MS: NTH83",,"Nhà mặt phố, mặt tiền",52 m²,52 m²,125 triệu/m²,Đã có sổ,2 phòng,3 phòng,4,Nội thất đầy đủ,Đông,Nhà chưa hoàn công,6 m,10 m,,,[]
Nhà biệt thự . Khu dân cư an ninh giấy tờ chính chủ có thương lượng,"22,5 tỷ","140,62 triệu/m²",160 m²,"42/14B, Đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","Nằm trong khu vực trung tâm phường 7, rất tiện lợi để di chuyển ra: Trường cấp 1 - 2 - 3 (700 - 1 km), 5 phút xe máy đến: Chợ Cây Quéo, Bà chiểu, Bệnh viện, Bưu điện, siêu thị, trung tâm ăn uống đường Phan Xích Long, PCC, điện lực, sân bay.

- Thiết kế căn nhà hiện đại, ba mặt thông thoáng. Có gara đậu xe, lối đi riêng, thuận tiện vừa ở vừa cho thuê biệt lập với gia chủ.

- Khu yên tĩnh, thích hợp làm: Văn phòng, spa.

- Không gian mở liên thông phòng bếp + khách + họp.",,Nhà biệt thự,160 m²,345 m²,"140,62 triệu/m²",Đã có sổ,4 phòng,5 phòng,1,Nội thất đầy đủ,,Hẻm xe hơi,,,,,[]
"Chủ kẹt tiền bán GẤP nhà 4 tầng MT Lê Quang Định, SD 200m2, 15.46 tỷ","15,46 tỷ","281,09 triệu/m²",55 m²,"Đường Lê Quang Định, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","Chủ kẹt tiền bán GẤP nhà 4 tầng MT Lê Quang Định, DT 55m2, CHỈ 15.46 tỷ

CHỦ KẸT TIỀN CẦN BÁN NHANH TRONG THÁNG => GIÁ TỐT CHO KHÁCH THIỆN CHÍ
🌿DT: 3.5m ❌ 15.5m, nở hậu 4m, công nhận 53m2
🌿KC: 1 trệt, 3 làu BTCT, 5PN, 4WC, sân thượng, sân để nhiều xe, vỉa hè rộng rãi,
🌿Mặt tiền kinh doanh buôn bán đa ngành nghề: Spa, VP công ty, shop…. Mua ở gia đình lớn hoặc đầu tư cho thuê
🌿Nhà mới đẹp chỉ dọn vào ở ngay. Xe hơi ngủ trong nhà. 
🌿Vị trí trung tâm Bình Thạnh, giao thông thuận tiện di chuyển Quận 1, Quận 3, Phú Nhuận, Gò Vấp…Gần chợ Bà Chiểu, bv Gia Định, công viên Hải Nam, khu ẩm thực Vạn Kiếp – Phan Xích Long…
🌿Sổ hồng mới 2025, hoàn công đủ, công chứng nhanh
💰💰Giá GIẢM MẠNH CÒN 15.46 tỷ (còn thương lượng cho khách thiện chí)

=================
Loan Nguyen * *** * xem nhà thực tế và hỗ trợ giá *** 
*Tận Tâm - Uy Tín - Chất Lượng
*Nhà thật - Pháp lý chuẩn
*Mua Bán Cho Thuê Nhà Phố Sài Gòn",,"Nhà mặt phố, mặt tiền",55 m²,200 m²,"281,09 triệu/m²",Đã có sổ,5 phòng,4 phòng,4,Hoàn thiện cơ bản,,Hẻm xe hơi,3.5 m,15.5 m,,,[]
BÁN GẤP TRONG THÁNG - Bán nhà Nguyễn Cửu Vân 31.8m² 4 tầng - 8.3 tỷ,"8,3 tỷ","259,38 triệu/m²",32 m²,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","📍 Vị trí trung tâm trên đường Nguyễn Cửu Vân, phường 17, Bình Thạnh. Đường này giao với các tuyến phố chính: Xô Viết Nghệ Tĩnh, Điện Biên Phủ, Phan Đăng Lưu, Ung Văn Khiêm. Gần các trường đại học như Đại học Quốc gia TP.HCM (cơ sở Phạm Văn Đồng), Đại học Ngoại thương Cơ sở II, Đại học Giao thông Vận tải.
📐 Diện tích sử dụng: 31.8m².
🏠 Kết cấu: Nhà 4 tầng kiên cố, gồm 4 tầng với 4 phòng ngủ và 4 nhà vệ sinh, có sân thượng.
✨ Tiện ích: Có sân thượng.
🏘️ Địa chỉ: Hẻm Nguyễn Cửu Vân, phường 17, Bình Thạnh.
💰 Giá bán: 8.3 tỷ.",,"Nhà ngõ, hẻm",32 m²,,"259,38 triệu/m²",Đã có sổ,4 phòng,,,,,,,,,,"[136.21, 136.21, 163.27, 163.27, 132.5, 135.42]"
CHDV ĐIỆN BIÊN PHỦ 12P FULL,"11,6 tỷ","112,62 triệu/m²",103 m²,"Đường Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","Nhà riêng CHDV 4 tầng tọa lạc tại Điện Biên Phủ, Phường 15, Quận Bình Thạnh, TP.HCM, có diện tích 103m2

- Giá bán 11,6 tỷ VND.
- 12 phòng ngủ, 12 toilet ĐANG KHAI THÁC FULL PHÒNG 50TR/THANG
- Nội thất đầy đủ: điều hòa, giường, tủ lạnh...
- Mặt tiền 12 X 10m tổng dt 103m²
Xây dựng 2022 hoàn công đầy đủ
- Pháp lý đầy đủ, đảm bảo an toàn cho giao dịch.

Tiện ích xung quanh:
Bao quanh là các trường đại học lớn
+ Bệnh viện Ung bướu TP. HCM, Bệnh viện Nhi đồng 2, Bệnh viện Thẩm mỹ Thanh Vân.
+ Siêu thị Winmart+, Siêu thị Điện máy Tự Do, Siêu thị trực tuyến Chiaki.
+ Trung tâm KTDH IELTS, Kindy City International Preschool, Casa Panda Montessori.",,"Nhà ngõ, hẻm",103 m²,250 m²,"112,62 triệu/m²",Đã có sổ,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,,Nội thất đầy đủ,,,12 m,10 m,,,"[152, 119.11, 143.74, 143.74, 148.75, 148.75, 154.57, 152.24, 132.6, 132.6, 175, 175, 175]"
Chính chủ bán nhà hẻm ô tô 172m2 Nguyễn Xí 2 chiều - KO TIẾP MÔI GIỚI,"11,4 tỷ","191,92 triệu/m²",59.4 m²,"Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Bình Thạnh, TP Hồ Chí Minh mới)","(Chỉ trao đổi trực tiếp với khách, nhà đã có đội ngũ môi giới riêng)
Nhà hẻm ô tô
Đầy đủ giấy tờ
Hẻm thuộc đất công an nên rất an ninh
Full nội thất
Xung quanh bán kính 300m đầy đủ tiện ích (bến xe, cây xăng, chợ, cửa hàng tiện lợi, hàng quán, gym, hiệu thuốc, cà phê top brand, Hasaki,..)",091582 ***,"Nhà ngõ, hẻm",59.4 m²,171.8 m²,"191,92 triệu/m²",Đã có sổ,3 phòng,4 phòng,3,Nội thất đầy đủ,Đông,Hẻm xe hơi,,,,,"[134.62, 135.94, 130, 131.47, 131.47, 133.33, 137.65, 150, 150, 140, 140, 140, 140]"
BÁN GẤP TRONG THÁNG - Bán nhà Điện Biên Phủ 61m² 3 tầng - 13 tỷ,13 tỷ,"213,11 triệu/m²",61 m²,"Đường Điện Biên Phủ, Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","📍 Vị trí chiến lược trên đường Điện Biên Phủ, phường 17, Bình Thạnh. Đường này giao với các tuyến phố chính: Phạm Văn Đồng, Xô Viết Nghệ Tĩnh, Ung Văn Khiêm, Đinh Bộ Lĩnh. Gần các trường đại học như Đại học Quốc gia TP.HCM (cơ sở Phạm Văn Đồng), Đại học Giao thông Vận tải, Đại học Ngoại thương Cơ sở II.
📐 Diện tích sử dụng: 61m².
🏠 Kết cấu: Nhà 3 tầng kiên cố, gồm 3 tầng với tổng cộng 9 phòng và 9 nhà vệ sinh.
✨ Tiện ích: Nở hậu phong thủy, dòng tiền tính theo năm.
🏘️ Địa chỉ: Hẻm Điện Biên Phủ, phường 17, Bình Thạnh.
💰 Giá bán: 13 tỷ.",,"Nhà ngõ, hẻm",61 m²,,"213,11 triệu/m²",Đã có sổ,9 phòng,,,,,,,,,,"[157.97, 157.97, 157.97, 136.43, 136.43, 155.64, 155.64, 139.44, 139.44, 128.1, 128.1, 203.39, 119.52]"
"Bán gấp xuất cảnh - Nhà 4 tầng hẻm Nguyễn Cửu Vân, Bình Thạnh - 8.3 tỷ","8,3 tỷ","259,38 triệu/m²",32 m²,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Gia Định, TP Hồ Chí Minh mới)","Bán gấp nhà 4 tầng BTCT kiên cố tại hẻm ô tô Nguyễn Cửu Vân, Bình Thạnh. Nhà có 4 phòng ngủ, 4 toilet, sân thượng. Hẻm rộng 6m, ô tô đậu cửa. Vị trí trung tâm, thuận tiện di chuyển về Q1, Q3, gần đầy đủ tiện ích. Sổ hồng riêng, công chứng ngay.

📍 Vị trí: Hẻm Nguyễn Cửu Vân, P.17, Q.Bình Thạnh.
📐 Diện tích: 31.8m².
🏗️ Kết cấu: 4 Tầng. 4 PN, 4 WC, sân thượng.
🛍️ Tiện ích: Hẻm ô tô rộng, khu dân cư an ninh. Gần trường học, chợ, siêu thị. Thuận tiện di chuyển về Q1, Q3.
📄 Pháp lý: Sổ hồng riêng, công chứng trong ngày.
💰 Giá: 8.3 tỷ (thương lượng).",,"Nhà ngõ, hẻm",32 m²,,"259,38 triệu/m²",Đã có sổ,4 phòng,,,,,,,,,,"[136.21, 136.21, 163.27, 163.27, 132.5, 135.42]"
"Khách chính chủ gửi bán nhà 44.5m2,gần cầu Kinh Thanh Đa,Q.Bình Thạnh","6,2 tỷ","139,33 triệu/m²",44.5 m²,"Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh (Phường Thạnh Mỹ Tây, TP Hồ Chí Minh mới)","Khách Chính chủ gửi:
Bán nhà 1 trệt ,1 lửng 2 phòng 2 tolet
DTSD: 44.5m2 - DTCN: 43.8m2

Khu vực Nguyễn Gia Trí nối dài (Xô viết nghệ tĩnh - gần cầu Kinh Thanh Đa), dân cư đông nhưng yên tĩnh, khu vực an ninh, ko qui hoạch

Giá :6ty2 còn thương lượng (dẫn xem trực tiếp chủ nhà)

LH e dẫn xem nhà trực tiếp",,"Nhà ngõ, hẻm",44.5 m²,,"139,33 triệu/m²",Đã có sổ,2 phòng,2 phòng,,,,,,,,,"[186.99, 186.99, 155.78, 155.78, 144.55, 170.76, 160.38, 115.61, 113.29, 195.56, 210, 210, 210]"
