tieu_de,gia_ban,don_gia,dien_tich,dia_chi,mo_ta,dien_thoai,loai_hinh,dien_tich_dat,dien_tich_su_dung,gia_m2,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,huong_cua_chinh,dac_diem,chieu_ngang,chieu_dai,ma_can,ten_phan_khu_lo,bieu_do_gia
"Bán Gấp Mặt Tiền Phan Xích Long, Đường 30m, DT: 4x20m, Hầm, 4 lầu","26,5 tỷ","331,25 triệu/m²",80 m²,"Đường Phan Xích Long, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","$$$ CHỈ 26.5 TỶ $$$
BÁn Gấp MẶt Tiền Phan Xích Long, Lòng Đường 30m, Khu kinh doanh sầm uất Bậc Nhất, chỉ có 26.5 Tỷ
- Sổ Hồng Chính chủ
- Diện tích : 4x20m, Hầm, 4 lầu
Cảm ơn Quý Khách đã xem tin !!!",077374 ***,"Nhà mặt phố, mặt tiền",80 m²,,"331,25 triệu/m²",Đã có sổ,7 phòng,Nhiều hơn 6 phòng,5,,,,4 m,20 m,,,[]
🌹GÓC PHAN XÍCH LONG- PHÚ NHUẬN- 30.6m2 - 4 TẦNG- SÁT MẶT TIỀN,"6,39 tỷ","208,82 triệu/m²",30.6 m²,"Đường Phan Xích Long, Phường 4, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","🌹PHAN XÍCH LONG- PHÚ NHUẬN - 4 TẦNG- SÁT MẶT TIỀN

✅ Diện tích : (dtcn :30.6) - Ngang 4m - Dài 8m

✅ Kết Cấu : 4 Tầng 3PN 3WC , Sân Thượng 

✅ Pháp Lý : Hoàn công đủ,sổ gởi bank BIDV giữ, nở hậu

✅ Vị trí : hẻm bê tông sạch sẽ,thông Phan Đăng Lưu vài bước ra mặt tiền Phan Xích Long 

- CHỈ 6.39 TỶ

☎️ *** - VĂN HOÀ",093317 ***,"Nhà ngõ, hẻm",30.6 m²,,"208,82 triệu/m²",Đã có sổ,3 phòng,4 phòng,4,,,Nhà nở hậu,4 m,8 m,,,"[152.78, 137.2, 137.2, 153.97, 153.97, 144.53, 145.41, 156.58, 156.58, 168.34, 168.34, 168.34, 168.34]"
💥NGANG 9M - 4 TẦNG - HXH SÁT MẶT TIỀN CÔNG VIÊN GIA ĐỊNH - PHÚ NHUẬN 💥,"7,89 tỷ","175,33 triệu/m²",45 m²,"Đường Bùi Văn Thêm, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","💥NGANG 9M - 4 TẦNG BTCT - HXH SÁT MẶT TIỀN CÔNG VIÊN GIA ĐỊNH - PHÚ NHUẬN 💥

📍 Địa Chỉ: Bùi Văn Thêm, Phường 9, Quận Phú Nhuận
🗺 Tiện ích vị trí:
✅ Full nội thất mới tinh
✅ Nhà bề ngang lớn
✅ Hẻm oto tới nhà, sau lưng nhà mặt tiền
✅ Sát Sân Bay, Công Viên Gia Định, tiện ích xung quanh chợ trường hoc siêu thị đầy đủ
🎁 Quà tặng: Full nội thất
📐 Diện tích: 9 x 5
🏗 Kết cấu: 4 tầng - 3PN 4WC
📄 Pháp lý: Sổ đẹp hoàn công đủ công chứng giao nhà ngay",089815 ***,"Nhà ngõ, hẻm",45 m²,,"175,33 triệu/m²",Đã có sổ,3 phòng,4 phòng,4,Nội thất đầy đủ,,Hẻm xe hơi,9 m,5 m,,,"[151.28, 160.14, 160.14, 174.11, 174.11, 120.31, 180.69, 180.69, 165.12, 211.88, 211.88, 211.88, 211.88]"
NHÀ HẺM PXL-PHÚ NHUẬN- MỚI ĐẸP LUNG LINH NỞ HẬU,"8,99 tỷ","179,80 triệu/m²",50 m²,"Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","✅ Hẻm 3.5m, cách mặt tiền Phan Xích Long vài bước
✅ DT: 3.25m (nở hậu 3.35m) x 15.2m – 50m²
✅ Nhà mới 5 tầng đúc kiên cố
✅ 4PN – 6WC – 3 sân thượng – ban công
✅ Full nội thất, vào ở ngay
💰 Giá bán: 8.99 tỷ (TL nhẹ)
📞 Liên hệ xem nhà nhanh",,"Nhà ngõ, hẻm",50 m²,,"179,80 triệu/m²",Đã có sổ,4 phòng,6 phòng,5,Nội thất cao cấp,,Nhà nở hậu,3.25 m,,A96,,"[200, 195.62, 195.62, 228.05, 221.13, 221.13, 170.09, 170.09, 170.09, 170.09, 143.28, 191.28, 191.28]"
"GIÁ DIÊU TỐT - NHÀ MẶT TIỀN PHÚ NHUẬN SẴN HĐT GIÁ CHỈ 12,6 TỶ TL","12,6 tỷ",252 triệu/m²,50 m²,"Đường Phan Tây Hồ, Phường 2, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","- Địa chỉ:Số 28, Phan Tây Hồ, P. 7, Q. Phú Nhuận
- Diện tích : 4,2m x 11m
- DTCN: 50m2
- Kết cấu : 4 tầng, 5 phòng 5wc, đang cho thuê 4 phòng
- Vị trí: Mặt tiền
- Đang cho thuê 36tr/tháng

- Liên hệ em gửi thông tin chi tiết",033853 ***,"Nhà mặt phố, mặt tiền",50 m²,,252 triệu/m²,Đã có sổ,5 phòng,5 phòng,4,Nội thất đầy đủ,,Nhà nở hậu,4.2 m,11 m,,,"[276.22, 276.22, 276.22, 279.52, 373.44, 326.65, 326.65, 326.65, 309.61, 309.61, 309.61, 309.61, 309.61]"
[HOT] PHÚ NHUẬN - 54M2 - HXH TỚI CỬA - HAI MẶT HẺM - 156TR/M2,"7,1 tỷ","154,35 triệu/m²",46 m²,"Đường Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","🌹🌹🌹 CHÍNH CHỦ 30 NĂM - KHU HIẾM NHÀ BÁN - VUÔNG VỨC NỞ HẬU - 2 TẦNG BTCT - 2 MẶT HẺM XE HƠI - GẦN PHỐ ẨM THỰC PHAN XÍCH LONG 🌹🌹🌹
🏠 Mô tả:

- Diện tích : Diện tích sổ 46m2/54m2 (3.5/3.55m x 15.5m) nở hậu vuông vức

- Kết cấu : 1 trệt, 1 lầu, 2 phòng ngủ, 2 toilet, sân để xe, phòng khách, bếp, ban công phơi đồ, giếng trời thoáng mát

- Hẻm : 2 mặt hẻm xe hơi kinh doanh trước sau, an ninh dân trí cao

- Vị trí : khu hiếm nhà bán, gần Chợ Nguyễn Đình Chiểu, Thích Quảng Đức, Phố ẩm thực Phan Xích Long, Phan Đăng Lưu, Nguyễn Kiệm, UBND P.4 Phú Nhuận, Công viên Gia Định, Sân bay Tân Sơn Nhất, trường Tiểu học Cổ Loa, trường THCS Độc Lập, Ngã 4 Phú Nhuận

- Tiện ích xung quanh đầy đủ gần trường học các cấp, bệnh viện, chợ, siêu thị, ngân hàng, UBND

- Đất ở hiện hữu không quy hoạch

- Sổ hồng riêng, chính chủ trang bìa 30 năm chưa qua đầu tư, hoàn công đầy đủ, công chứng trong ngày

- Nhà 1 chủ 30 năm nên thiết kế ko theo kịp thời, cần phải thay đổi sau khi mua hoặc sửa nếu khách muốn giữ kết cấu",098138 ***,"Nhà ngõ, hẻm",46 m²,,"154,35 triệu/m²",Đã có sổ,2 phòng,2 phòng,,,,Nhà nở hậu,3.6 m,15.5 m,,,"[189.29, 189.29, 189.29, 189.29, 189.29, 145.41, 145.41, 135.5, 160.83, 156.02, 156.02, 199.6, 199.6]"
- MẶT TIỀN KINH DOANH THÍCH QUẢNG ĐỨC - CHỈ HƠN 7 TỶ,"7,5 tỷ","288,46 triệu/m²",26 m²,"Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","✅ nở hậu 3.2m . Gồm 2 phòng ngủ, 3 tolet.
✅ Mặt tiền kinh doanh đang cho thuê 
✅ Vị trí: Khu Phan Xích Long, Phan Đăng Lưu, Nguyễn Văn Đậu.
✅ Pháp lý: Chuẩn, Sổ hồng công chứng 1p30s.,",098460 ***,"Nhà mặt phố, mặt tiền",26 m²,,"288,46 triệu/m²",Đã có sổ,2 phòng,3 phòng,3,,,Nhà nở hậu,3.1 m,8 m,,,[]
GẦN 40M2 SIÊU PHẨM – HẺM ÔTÔ PHÚ NHUẬN – CẠNH CÔNG VIÊN GIA ĐỊNH -7ty9,"7,9 tỷ","202,56 triệu/m²",39 m²,"Đường Bùi Văn Thêm, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","GẦN 40M2 SIÊU PHẨM – HẺM ÔTÔ PHÚ NHUẬN – CẠNH CÔNG VIÊN GIA ĐỊNH - SÂN RỘNG– GẦN SÂN BAY TÂN SƠN NHẤT - 7 Ty9
💎Kết cấu: 1 trệt + 2 lầu + sân thượng, 3 phòng ngủ – 4 WC
💎Nội thất mới, xách vali vào ở ngay
💎HXH sân rộng, dân trí
☎️Call/zl: *** Phụng",037526 ***,"Nhà ngõ, hẻm",39 m²,,"202,56 triệu/m²",Đã có sổ,3 phòng,3 phòng,4,,,Hẻm xe hơi,3.8 m,12 m,,,"[151.28, 160.14, 160.14, 174.11, 174.11, 120.31, 180.69, 180.69, 165.12, 211.88, 211.88, 211.88, 211.88]"
BÁN NHÀ PHÚ NHUẬN – HOÀNG HOA THÁM – HẺM XE TẢI THÔNG – 8.2 TỶ,"8,2 tỷ",164 triệu/m²,50 m²,"Đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","BÁN NHÀ PHÚ NHUẬN – HOÀNG HOA THÁM – HẺM XE TẢI THÔNG – 8.2 TỶ
Thông tin chi tiết:
Địa chỉ: Hoàng Hoa Thám, Phường Đức Nhuận, Quận Phú Nhuận :Diện tích: Gần 50m², nở hậu
Kết cấu: 1 trệt, 2 lầu, sân thượng đúc BTCT
Công năng: 3 phòng ngủ, 3 WC
Hẻm: Xe hơi/xe tải thông, phù hợp ở và kinh doanh
Vị trí: Trung tâm Phú Nhuận, gần sân bay Tân Sơn Nhất, giáp Tân Bình – Bình Thạnh, đầy đủ tiện ích xung quanh
Pháp lý: Sổ hồng riêng, công chứng trong ngày
💰 Giá bán: 8.2 TỶ (thương lượng)
👉 Zalo me: 
📞 Liên hệ xem nhà:Khoa Chuyên Xử Lý Nhà Ngộp 
#BanNhaPhuNhuan #HoangHoaTham
#NhaHemXeHoi #NhaGanSanBay
#BatDongSanTPHCM #",,"Nhà ngõ, hẻm",50 m²,50 m²,164 triệu/m²,Đã có sổ,3 phòng,3 phòng,4,Nội thất đầy đủ,,Hẻm xe hơi,4 m,12.5 m,,,"[131.82, 153.75, 127.97, 150.89, 129.69, 129.69, 147.26, 141.79, 166.37, 166.37, 146.88, 126.67, 126.67]"
TT PHÚ NHUẬN - GIÁP PHAN XÍCH LONG - 102M² 4 PN - TIỆN XÂY MỚI -8ty8,"8,8 tỷ","86,27 triệu/m²",102 m²,"Vạn Kiếp, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","TT PHÚ NHUẬN - GIÁP PHAN XÍCH LONG - 102M² 4 PN - TIỆN XÂY MỚI CHỈ 80TR/M²- GIÁ RẺ 8ty8
- DT: ngang 5.6 x 17 nở hậu 7.5, công nhận đủ 102m2 
- Kết cấu cấp 4 gồm 4pn.
- Vị trí đẹp, hẻm ba gác thông tứ tung ra Vạn Kiếp, Phan Xích Long, tiện xây mới khu cho thuê cao
- Sổ hồng riêng, công chứng ngay
☎️Call/zl: *** Phụng",037526 ***,"Nhà ngõ, hẻm",102 m²,,"86,27 triệu/m²",Đã có sổ,4 phòng,4 phòng,,,,,5.6 m,17 m,,,"[149.65, 161.06, 161.06, 145.83, 161.82, 143.48, 143.48, 150.61, 137.93, 150.68, 150.68, 150.68, 150.68]"
HXH THÔNG HIẾM PHAN ĐÌNH PHÙNG PHÚ NHUẬN - 2MT- 6ty45,"6,45 tỷ","143,33 triệu/m²",45 m²,"Đường Phan Đình Phùng, Phường 1, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","HXH THÔNG HIẾM NHÀ B.Á.N PHAN ĐÌNH PHÙNG PHÚ NHUẬN - LÔ GÓC 2 MT- XE TẢI CÁCH 20M - GIÓ THOÁNG MÁT 6ty45
+ Kết cấu: Trệt, lầu. Gồm 2PN, 2WC, PK, bếp. Nhà đã cũ tiện sửa chữa, thiết kế theo ý, hoặc xây mới.
+ Lô góc 2MT cực thoáng mát, yên tĩnh. ko quy hoạch, lộ giới.
+ Pháp lý sạch, hoàn công đủ, sổ cất két, công chứng ngay.
☎️Call/zl: *** Phụng",037526 ***,"Nhà ngõ, hẻm",45 m²,,"143,33 triệu/m²",Đã có sổ,3 phòng,3 phòng,2,Nội thất đầy đủ,,Hẻm xe hơi,4.3 m,10 m,,,"[181.77, 181.77, 181.77, 212.57, 119, 119, 119, 145.13, 145.13, 155.73, 155.73, 155.73, 205.19]"
HẺM XE HƠI- PHAN XÍCH LONG- NGUYỄN ĐÌNH CHIỂU,"7,19 tỷ","143,80 triệu/m²",50 m²,"Đường Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","🏡QUẬN PHÚ NHUẬN - P4
••• NAY LÀ PHƯỜNG ĐỨC NHUẬN
HẺM XE HƠI- PHAN XÍCH LONG- NGUYỄN ĐÌNH CHIỂU
- Nhà diện tích (3,6 x 13,8)M; bán đất tặng nhà 2 tầng; Nhà 2 mặt hẻm trước sau đẹp ạ.
- Thông các hướng Sân bay, Phan Xích Long… không thiếu tiện ích gì
📍7,19 TỶ
☎️***
🌼NHÀ THẬT- GIÁ THẬT- GẶP CHÍNH CHỦ🌼

#bannhaphunhuangiathat #bannhaquan1",096199 ***,"Nhà ngõ, hẻm",50 m²,,"143,80 triệu/m²",Đã có sổ,3 phòng,,,,,Hẻm xe hơi,3.6 m,13.8 m,,,"[189.29, 189.29, 189.29, 189.29, 189.29, 145.41, 145.41, 135.5, 160.83, 156.02, 156.02, 199.6, 199.6]"
"Nhà mới tân trang đường Phùng Văn Cung, 3PN 2WC, Hẻm Ba Gác, 4.6 Tỷ","4,6 tỷ","287,50 triệu/m²",16 m²,"Đường Phùng Văn Cung, Phường 2, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","SỔ ĐẸP VUÔNG VỨC - 50M RA MẶT TIỀN ĐƯỜNG PHÙNG VĂN CUNG
NHÀ VỪA TÂN TRANG, CHỦ SỬA BÁN TẾT CÓ TĂNG GIÁ NHẸ, KO QUA ĐẦU TƯ
+ Diện tích: 15/16m2(2,7 x 6)
+ Kết cấu: 1 trệt, 3 lầu. BTCT
+ Nhà vào ở ngay với 3PN 2WC.
+ Hẻm ba gác
+ Sổ đẹp vuông vức, hoàn công đầy đủ",098138 ***,"Nhà ngõ, hẻm",16 m²,,"287,50 triệu/m²",Đã có sổ,3 phòng,2 phòng,,,,,2.7 m,6 m,,,"[198.33, 198.33, 184.44, 184.44, 169.06, 169.06, 163.64, 183.12, 182.85, 179.17, 179.17, 179.17, 179.17]"
BÁN NHÀ PHAN XÍCH LONG - 5 TẦNG MỚI XÂY - 4PN FULL NT - SHR A4 - 8X TY,"8,99 tỷ","179,80 triệu/m²",50 m²,"Đường Phan Xích Long, Phường 4, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","🧨🧨 SIÊU PHẨM - 5 TẦNG PHAN XÍCH LONG - 50M2 5PN FULL NT - XÁCH VALI Ở LIỀN - HẺM SẠCH SẼ SÁT MT - CHỈ 8,X TỶ",,"Nhà ngõ, hẻm",50 m²,240 m²,"179,80 triệu/m²",Đã có sổ,4 phòng,6 phòng,5,Nội thất đầy đủ,Đông Nam,,3.5 m,15 m,,,"[152.78, 137.2, 137.2, 153.97, 153.97, 144.53, 145.41, 156.58, 156.58, 168.34, 168.34, 168.34, 168.34]"
Nhà mặt tiền phan tây hồ 40m 4 tầng lầu doanh thu 21tr / tháng,"7,5 tỷ","187,50 triệu/m²",40 m²,"Đường Phan Tây Hồ, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","+ Kết cấu: 4 tầng đúc BTCT chắc chắn, 6PN .
+ Hẻm trước nhà 6m xe hơi vào nhà.
+ dân trí cao, ra khu VIP Phan Xích Long có 300m.
+ Vị trí đẹp, đi đâu cũng tiện.
+ Đang cho thuê nguyên căn 21 triệu / tháng .
+ Sổ hồng riêng vuông như tờ A4, hoàn công đầy đủ, pháp lý chuẩn.",093993 ***,"Nhà mặt phố, mặt tiền",40 m²,,"187,50 triệu/m²",Đã có sổ,6 phòng,,,,,,,,,,[]
[HIẾM] NHỈNH 6 TỶ - 30.6M2(4X8) - 3PN 3WC - NGAY PHAN XÍCH LONG,"6,39 tỷ","208,82 triệu/m²",30.6 m²,"Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","[HIẾM] PHAN XÍCH LONG - P3 - PHÚ NHUẬN - 206TR/M2 - THẤP HƠN SO VỚI MẶT BẰNG CHUNG

✅ Diện tích : Diện tích sổ 30,6/ 32m2

✅ Kết Cấu : 4 Tầng 3PN 3WC , Sân Thượng 

✅ Pháp lý: Sổ hồng chính chủ, đang thế chấp tại ngân hàng. Cam kết hỗ trợ tất toán và rút sổ nhanh chóng để sang tên cho người mua.

✅ Khu dân trí, hẻm bê tông 3m sạch sẽ, hẻm thông không vòng vèo

✅ Bán nhà hiện trạng.",098138 ***,"Nhà ngõ, hẻm",30.6 m²,,"208,82 triệu/m²",Đã có sổ,3 phòng,3 phòng,,,,Nhà nở hậu,4 m,8 m,,,"[200, 195.62, 195.62, 228.05, 221.13, 221.13, 170.09, 170.09, 170.09, 170.09, 143.28, 191.28, 191.28]"
"Nhà Mặt Tiền Phùng Văn Cung, 3 Tầng, 2PN, DTSD 35m2","3,7 tỷ","284,62 triệu/m²",13 m²,"Đường Phùng Văn Cung, Phường 4, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","𝐌𝐚̣̆𝐭 𝐓𝐢𝐞̂̀𝐧 𝟑 𝐓𝐚̂̀𝐧𝐠 𝐏𝐡𝐮̀𝐧𝐠 𝐕𝐚̆𝐧 𝐂𝐮𝐧𝐠, 𝐃𝐓𝐒𝐃 𝟑𝟓𝐦𝟐, 𝟐𝐏𝐍, 𝟑,𝟕 𝐓ỷ
💥Diện tích xd: 13m2, DTSD: 35m2
💥Kết cấu: 3 tầng, 2PN , 3WC
💥Nhà vị trí rất thuận tiện ngay chợ, trường…
📚Pháp lý: sổ hồng
💵Giá 3,7 tỷ
☎ Lh: Anh Dũng xem nhà xem sổ",090254 ***,"Nhà mặt phố, mặt tiền",13 m²,35 m²,"284,62 triệu/m²",Đã có sổ,2 phòng,3 phòng,3,,,Nhà tóp hậu,,,,,"[200, 184.48, 175.18, 194.44, 191.57, 211.58, 178.91]"
🌹🌹Bán nhà Hẻm Phan Đình Phùng Gần MT Trường Sa 30m2 2 tầng 4.9 Tỷ,"4,9 tỷ","163,33 triệu/m²",30 m²,"Đường Phan Đình Phùng, Phường 15, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Cầu Kiệu, TP Hồ Chí Minh mới)","🌹🌹🌹Bán nhà Hẻm Phan Đình Phùng Gần MT Trường Sa 30m2 2 tầng 4.9 Tỷ
🔥🔥Mô tả 🌹🌹
✅Diện tích: 3.11x10 nở hậu
✅Kết cấu: 1 trệt 1 Trệt 2 PN
✅Vị trí: Nằm ngay Chợ, Trường học các cấp,Bệnh viện, Uỷ Ban Quận.,
✅Khu vực: Khu vực an ninh,dân trí cao nhà xây dựng đồng đều.
✅Pháp lý: Chuẩn, Sổ hồng công chứng1p30s.,. Nhà gần MT Trường Sa, Đi hẻm 632 Trường Sa vào gần hơn",098460 ***,"Nhà ngõ, hẻm",30 m²,,"163,33 triệu/m²",Đã có sổ,2 phòng,2 phòng,,,,,3.1 m,10 m,,,"[172.31, 170, 178.54, 153.56, 144.63, 141.87, 141.87, 154.29, 169.17, 164.63, 164.63, 164.63, 164.63]"
🏡 VIP PHÚ NHUẬN – NHÀ ĐẸP 2 LẦU KIÊN CỐ NỞ HẬU TÀI LỘC -SẴN DÒNG TIỀN,"5,5 tỷ","157,14 triệu/m²",35 m²,"Đường Nguyễn Đình Chiểu, Phường 11, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Phú Nhuận, TP Hồ Chí Minh mới)","🏡VIP PHÚ NHUẬN – BÁN NHÀ ĐẸP 2 LẦU KIÊN CỐ 
NỞ HẬU TÀI LỘC -SẴN DÒNG TIỀN - 5.5 tỷ TL 

📏 35m² – 2 PN – 2 WC – Sân + Ban công thoáng

🛣 Hẻm 3 gác thông tứ tung

💰 Đang Cho thuê 12tr/tháng 

 💥Pháp lý chuẩn, công chứng ngay .",,"Nhà ngõ, hẻm",35 m²,35 m²,"157,14 triệu/m²",Đã có sổ,2 phòng,2 phòng,2,Hoàn thiện cơ bản,,,3.5 m,10 m,,,"[153.22, 153.22, 151.74, 157.62, 157.62, 168.18, 146.15, 215, 153.73, 153.73, 153.73, 153.73, 153.73]"
,,,, ,,,,,,,,,,,,,,,,,,[]
🍀NHÀ Phan Xích Long Phú Nhuận - 4 TẦNG VUÔNG ĐẸP - 6.39 TỶ T.L,"6,39 tỷ","199,69 triệu/m²",32 m²,"Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","🍀NHÀ Phan Xích Long Phú Nhuận - 4 TẦNG VUÔNG ĐẸP - 6.39 TỶ T.L

- DT : 4m x 8m
- Kết cấu : 1 trệt 2 lầu sân thượng
- Gồm 3 phòng ngủ, 3 WC
- Hẻm sạch đẹp, dân trí cao.",077700 ***,"Nhà ngõ, hẻm",32 m²,,"199,69 triệu/m²",Đã có sổ,3 phòng,,,,,,,,,,"[200, 195.62, 195.62, 228.05, 221.13, 221.13, 170.09, 170.09, 170.09, 170.09, 143.28, 191.28, 191.28]"
PHÚ NHUẬN - MT ĐẶNG VĂN NGỮ - CHO THUÊ KINH DOANH THỰC PHẨM - 110M2,29 tỷ,"263,64 triệu/m²",110 m²,"Đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Phú Nhuận, TP Hồ Chí Minh mới)","Vị trí: Mặt tiền đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận. Vị trí đắc địa, kinh doanh vô đối, rất sầm uất. Xung quanh đầy đủ Trường các cấp, Vinmart, quán cà phê, quán ăn, Spa, Công ty,...
Diện tích: Công nhận 110m2 (Ngang 4.6m, nở hậu 6.5m x Dài 24m). Sổ nở hậu.
Kết cấu và Công năng: Kết cấu 1 Trệt 1 Gác suốt chắc chắn. Không gian rộng rãi kinh doanh tốt. Hiện đang cho thuê kinh doanh thực phẩm với dòng tiền cao (Giá thuê cách đây 10 năm do chủ chưa tăng giá theo thị trường).
Pháp lý: Sổ hồng riêng, hoàn công đầy đủ. Pháp lý chuẩn. Công chứng nhanh.
Liên hệ: *** - Mr Quốc Đại để xem nhà và nhận tư vấn giải pháp tài chính, sở hữu nhà trung tâm miễn phí.",090133 ***,"Nhà mặt phố, mặt tiền",110 m²,,"263,64 triệu/m²",Đã có sổ,1 phòng,1 phòng,2,,,Nhà nở hậu,4.6 m,24 m,,,[]
"Nhà 3 Tầng, DTSD 50m2, Trần Huy Liệu, Phú Nhuận, 2 Phòng Ngủ","3,99 tỷ","234,71 triệu/m²",17 m²,"Đường Trần Huy Liệu, Phường 11, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Phú Nhuận, TP Hồ Chí Minh mới)","🏡𝐍𝐡𝐚̀ 𝟑 𝐓𝐚̂̀𝐧𝐠, 𝐓𝐫𝐚̂̀𝐧 𝐇𝐮𝐲 𝐋𝐢ệ𝐮, 𝐏𝐡𝐮́ 𝐍𝐡𝐮𝐚̣̂𝐧, 𝐃𝐓𝐒𝐃 𝟓𝟎,𝟒𝐦𝟐, 𝐆𝐢𝐚́ 𝟑,𝟗𝟗 𝐓ỷ
💥Diện tích xd: 17m2, DTSD: 50,4m2
💥Kết cấu: 3 tầng, 2PN , 3WC
💥Nhà vuông đẹp, đủ nội thất
📚Pháp lý: sổ hồng
💵Giá 3,99 tỷ
☎ Lh: Anh Dũng xem nhà xem sổ",090254 ***,"Nhà ngõ, hẻm",17 m²,50.4 m²,"234,71 triệu/m²",Đã có sổ,2 phòng,3 phòng,3,,,,,,,,"[153.22, 153.22, 151.74, 157.62, 157.62, 168.18, 146.15, 215, 153.73, 153.73, 153.73, 153.73, 153.73]"
🏡LUXURY HOUSE🚗 HẺM OTO PHAN XÍCH LONG📐4 TẦNG ~200M2 4PN🎁FULL NỘI THẤT,"8,99 tỷ","179,80 triệu/m²",50 m²,"486, Phan Xích Long, Phường 4, Quận Phú Nhuận, Tp Hồ Chí Minh (Phường Đức Nhuận, TP Hồ Chí Minh mới)","🏡 LUXURY HOUSE🚗 HXH PHAN XÍCH LONG 📐 50M2 🏡 4 TẦNG ~200M2 SD 4PN 🎁 FULL NỘI THẤT 🔑 CHỈ 8.X TỶ
📍 Nhà 2 mặt hẻm xe hơi trước sau vip an ninh, thông thoáng, sang Q.1 chỉ 5 Phút đi xe, 500m ra Phan Đăng Lưu
🎁 Nội thất sang trọng hiện đại, cao cấp
🏡 Nhà nở hậu tài lộc, ban công trước sau vượng khí lớn
📕 Sổ hồng riêng, pháp lý chuẩn, công chứng liền
----------------------
Xem nhà gọi Tùng Vũ uy tín, tận tâm, chuyên nghiệp",098942 ***,"Nhà mặt phố, mặt tiền",50 m²,200 m²,"179,80 triệu/m²",Đã có sổ,4 phòng,6 phòng,4,,Đông Nam,Hẻm xe hơi,,,,,"[200, 184.48, 175.18, 194.44, 191.57, 211.58, 178.91]"
